,PDB_code,-logKd/Ki,refined,core,split_core,max_tanimoto_schrodinger,max_tanimoto_merck
407,4q8y,2.64,True,False,train,0.1320754716981132,0.1489361702127659
408,4ufl,2.64,True,False,valid,0.0616438356164383,0.0852713178294573
409,6fhu,2.64,True,False,train,0.144,0.1089108910891089
410,5ey0,2.65,True,False,train,0.0812182741116751,0.0837988826815642
411,1il5,2.66,False,False,train,0.0869565217391304,0.1089108910891089
412,3a1e,2.66,True,False,valid,0.0932642487046632,0.0871794871794871
413,3rxb,2.66,False,False,train,0.1,0.0802919708029197
414,4y2p,2.66,False,False,train,0.3958333333333333,0.2753623188405797
415,5eld,2.66,False,False,train,0.0685920577617328,0.0551724137931034
416,3lvw,2.67,True,False,train,0.1450381679389313,0.0666666666666666
417,6prt,2.67,False,False,train,0.109375,0.12
418,1hgi,2.68,False,False,train,0.1205673758865248,0.0760233918128654
419,1o8b,2.68,False,False,train,0.0546875,0.0762711864406779
420,2q72,2.68,False,False,train,0.2164179104477611,0.2208588957055214
421,3rxk,2.68,False,False,train,0.078125,0.0793650793650793
422,4b3c,2.68,True,False,train,0.1478260869565217,0.2231404958677686
423,4b3d,2.68,True,False,train,0.173076923076923,0.2333333333333333
424,5aqj,2.68,False,False,train,0.0952380952380952,0.125
425,5aqp,2.68,False,False,train,0.17,0.25
426,3elc,2.69,True,False,train,0.1025641025641025,0.1214285714285714
427,4usw,2.69,False,False,train,0.0932642487046632,0.0871794871794871
428,5k5s,2.69,False,False,valid,0.2523364485981308,0.1938775510204081
429,1br5,2.7,False,False,train,0.1407407407407407,0.1428571428571428
430,1gym,2.7,False,False,train,0.0388888888888888,0.0552147239263803
431,1lt5,2.7,False,False,train,0.0386740331491712,0.0613496932515337
432,1tc1,2.7,False,False,train,0.1056910569105691,0.1428571428571428
433,1ylv,2.7,False,False,train,0.1122448979591836,0.072
434,2fzc,2.7,True,False,train,0.1048387096774193,0.0816326530612244
435,2ha4,2.7,False,False,train,0.0948275862068965,0.0886075949367088
436,2krd,2.7,False,False,train,0.0493562231759656,0.0332681017612524
437,2ohk,2.7,False,False,train,0.2068965517241379,0.2352941176470588
438,2ow6,2.7,False,False,train,0.0666666666666666,0.0743801652892562
439,2uyn,2.7,True,False,train,0.1363636363636363,0.0714285714285714
440,3bra,2.7,True,False,train,0.1651376146788991,0.1619047619047619
441,3ftz,2.7,False,False,train,0.2457627118644068,0.202020202020202
442,3fud,2.7,False,False,valid,0.1739130434782608,0.1916666666666666
443,3fuf,2.7,False,False,train,0.1683168316831683,0.2231404958677686
444,3fuh,2.7,False,False,train,0.1478260869565217,0.2231404958677686
445,3gk2,2.7,False,False,train,0.1388888888888889,0.2265625
446,3gsg,2.7,False,False,train,0.1214285714285714,0.093167701863354
447,3hvg,2.7,False,False,train,0.1150442477876106,0.1081081081081081
448,3rqw,2.7,False,False,train,0.0948275862068965,0.0886075949367088
449,3sl0,2.7,False,False,train,0.0991735537190082,0.0805369127516778
450,3zsw,2.7,False,False,train,0.2,0.160377358490566
451,3zsz,2.7,False,False,train,0.2,0.1746031746031746
452,3zt1,2.7,False,False,train,0.2320441988950276,0.2272727272727272
453,4h4b,2.7,False,False,valid,0.2052980132450331,0.1739130434782608
454,4okp,2.7,False,False,train,0.1386138613861386,0.0721649484536082
455,4old,2.7,False,False,valid,0.135593220338983,0.0666666666666666
456,4wks,2.7,False,False,train,0.0365853658536585,0.0421052631578947
457,4ypf,2.7,False,False,train,0.1949152542372881,0.2183908045977011
458,4yrc,2.7,False,False,train,0.1666666666666666,0.19
459,4yrg,2.7,False,False,train,0.1413043478260869,0.1368421052631579
460,4yrr,2.7,False,False,train,0.2551020408163265,0.2121212121212121
461,5aok,2.7,False,False,train,0.145985401459854,0.1507936507936507
462,6fty,2.7,False,False,train,0.1736526946107784,0.1538461538461538
463,6nmb,2.7,True,False,train,0.1186440677966101,0.14
464,4kpz,2.71,False,False,train,0.1521739130434782,0.1594202898550724
465,6poh,2.71,False,False,train,0.2833333333333333,0.1509433962264151
466,1pfu,2.72,True,False,train,0.0683760683760683,0.0505050505050505
467,2rkd,2.72,True,False,train,0.1157894736842105,0.0519480519480519
468,3p4r,2.72,False,False,train,0.144578313253012,0.0636942675159235
469,5fsx,2.72,True,False,train,0.0994475138121546,0.0928961748633879
470,6dih,2.72,False,False,train,0.2247191011235955,0.1395348837209302
471,1dg9,2.74,False,False,train,0.0838709677419354,0.0993788819875776
472,2qwb,2.74,True,False,train,0.0993377483443708,0.0817610062893081
473,2vyt,2.74,True,False,train,0.0973451327433628,0.0714285714285714
474,4m6u,2.74,True,False,train,0.1282051282051282,0.0551724137931034
475,4ndu,2.74,True,False,train,0.0476190476190476,0.0719424460431654
476,5os2,2.74,True,False,train,0.183206106870229,0.2592592592592592
477,6a9c,2.74,False,False,train,0.1353135313531353,0.0771513353115727
478,1rql,2.75,True,False,train,0.0545454545454545,0.0632911392405063
479,5oyd,2.75,False,False,train,0.043046357615894,0.0573248407643312
480,6aan,2.75,False,False,train,0.1879194630872483,0.1616766467065868
481,1ny2,2.76,False,False,train,0.225,0.1
482,4bt5,2.76,True,False,train,0.0891089108910891,0.0972222222222222
483,5er4,2.76,True,False,train,0.1818181818181818,0.2014388489208633
484,2bet,2.77,True,False,train,0.0964912280701754,0.0566037735849056
485,2p3o,2.77,False,False,train,0.0965250965250965,0.0905349794238683
486,3fcq,2.77,True,True,test,0.231578947368421,0.1553398058252427
487,3l0n,2.77,False,False,valid,0.0880503144654088,0.0985915492957746
488,4a4h,2.77,False,False,train,0.109375,0.0869565217391304
489,4g5y,2.77,False,False,train,0.1666666666666666,0.1304347826086956
490,4kz3,2.77,True,False,train,0.1910112359550561,0.1442307692307692
491,4urv,2.77,False,False,train,0.1379310344827586,0.1596638655462184
492,4ykk,2.77,True,False,valid,0.0776699029126213,0.0714285714285714
493,5aqn,2.77,False,False,train,0.2347826086956521,0.2553191489361702
494,5oug,2.77,False,False,valid,0.1441441441441441,0.1642857142857142
495,6er4,2.77,False,False,train,0.0711111111111111,0.0739130434782608
496,6g24,2.77,True,False,train,0.2105263157894736,0.1862745098039215
497,2yiv,2.78,False,False,train,0.0594059405940594,0.0465116279069767
498,3ftw,2.78,False,False,train,0.2711864406779661,0.2473118279569892
499,4yrt,2.78,False,False,train,0.2912621359223301,0.2201834862385321
500,5os4,2.78,True,False,train,0.18796992481203,0.2566371681415929
501,6aad,2.79,False,False,valid,0.1830065359477124,0.1666666666666666
502,2bge,2.8,False,False,train,0.1666666666666666,0.2087912087912088
503,2bza,2.8,True,False,train,0.2439024390243902,0.2
504,3zt4,2.8,False,False,valid,0.2026143790849673,0.1666666666666666
505,4kz8,2.8,False,False,train,0.1132075471698113,0.1043478260869565
506,4urw,2.8,False,False,train,0.1721854304635761,0.246031746031746
507,4yw2,2.8,False,False,train,0.0851063829787234,0.0824742268041237
508,5fbi,2.8,True,False,train,0.2949640287769784,0.2440944881889764
509,5fov,2.8,True,False,train,0.2099447513812154,0.1515151515151515
510,5ofw,2.8,False,False,train,0.1649484536082474,0.1826923076923076
511,5zee,2.8,False,False,train,0.072,0.053763440860215
512,6rqk,2.8,False,False,train,0.0789473684210526,0.08130081300813
513,3djx,2.81,True,False,train,0.0833333333333333,0.1
514,4eh4,2.81,False,False,train,0.2033898305084746,0.2903225806451613
515,4oyt,2.81,False,False,valid,0.1813186813186813,0.1527777777777778
516,4rrg,2.81,True,False,train,0.1104294478527607,0.106060606060606
517,1czc,2.82,False,False,train,0.144578313253012,0.0636942675159235
518,1p17,2.82,False,False,train,0.1180124223602484,0.0994152046783625
519,2a3a,2.82,False,False,train,0.1481481481481481,0.1121495327102803
520,2rib,2.82,False,False,train,0.0608108108108108,0.0676691729323308
521,2w6z,2.82,False,False,train,0.1259259259259259,0.1171171171171171
522,2xj0,2.82,False,False,train,0.1134020618556701,0.1
523,2yc0,2.82,False,False,train,0.1411764705882353,0.0628930817610062
524,3fue,2.82,False,False,train,0.1775700934579439,0.2231404958677686
525,3lka,2.82,True,True,test,0.231578947368421,0.25
526,3ppr,2.82,True,False,valid,0.081967213114754,0.08
527,4dsu,2.82,True,False,valid,0.1759259259259259,0.2222222222222222
528,4k7i,2.82,True,False,train,0.1348314606741573,0.1558441558441558
529,4pb1,2.82,False,False,valid,0.0928571428571428,0.0916030534351145
530,5aip,2.82,False,False,train,0.202127659574468,0.1733333333333333
531,6cw4,2.82,False,False,train,0.048780487804878,0.0616438356164383
532,6evm,2.82,False,False,train,0.0673076923076923,0.0457317073170731
533,6mj7,2.82,True,False,train,0.1048387096774193,0.0769230769230769
534,6quw,2.82,False,False,train,0.1521739130434782,0.144
535,4yz5,2.83,False,False,valid,0.0855614973262032,0.082901554404145
536,3fu3,2.84,False,False,train,0.1896551724137931,0.1938775510204081
537,3moh,2.84,False,False,valid,0.15,0.0580645161290322
538,3zt2,2.84,True,True,test,0.2026143790849673,0.1666666666666666
539,4cgj,2.84,False,False,train,0.1899441340782122,0.1804123711340206
540,1il4,2.85,False,False,train,0.1157024793388429,0.1685393258426966
541,2a29,2.85,False,False,train,0.0989583333333333,0.0871794871794871
542,2ork,2.85,False,False,train,0.0416666666666666,0.0725806451612903
543,3atk,2.85,False,False,train,0.1711711711711711,0.1145833333333333
544,3k3g,2.85,False,False,train,0.0833333333333333,0.123076923076923
545,3rxa,2.85,False,False,valid,0.1711711711711711,0.1145833333333333
546,3udh,2.85,True,True,test,0.1428571428571428,0.16
547,4luv,2.85,False,False,train,0.208695652173913,0.1926605504587156
548,4mlt,2.85,False,False,train,0.0784313725490196,0.0754716981132075
549,4x47,2.85,False,False,train,0.1111111111111111,0.0897435897435897
550,4ym2,2.85,False,False,train,0.0523560209424083,0.0754716981132075
551,5aqo,2.85,False,False,train,0.1775700934579439,0.1782178217821782
552,5th4,2.85,True,False,train,0.0612244897959183,0.0707070707070707
553,6jjm,2.85,False,False,train,0.0708661417322834,0.0636042402826855
554,3qx8,2.86,False,False,train,0.0883534136546184,0.0897959183673469
555,3zt3,2.86,True,False,valid,0.2026143790849673,0.1632653061224489
556,4ouj,2.86,False,False,train,0.0444444444444444,0.0613496932515337
557,4pd5,2.86,False,False,train,0.1032258064516129,0.1240310077519379
558,5z1c,2.86,False,False,train,0.1505376344086021,0.1346153846153846
559,4fgz,2.87,False,False,train,0.2108843537414966,0.238095238095238
560,5thj,2.87,False,False,train,0.1868131868131868,0.2307692307692307
561,1e34,2.88,False,False,train,0.211864406779661,0.1557377049180328
562,2woq,2.88,False,False,train,0.146788990825688,0.1058823529411764
563,4a4f,2.88,False,False,train,0.1,0.1098901098901098
564,4ucv,2.88,False,False,train,0.1779661016949152,0.2169811320754717
565,1cet,2.89,True,False,train,0.1888111888111888,0.2484076433121019
566,1iih,2.89,True,False,train,0.1018518518518518,0.0602409638554216
567,1ugp,2.89,False,False,train,0.1136363636363636,0.0735294117647058
568,2k2r,2.89,False,False,train,0.0764119601328903,0.043103448275862
569,2wpb,2.89,False,False,train,0.0787401574803149,0.0794701986754966
570,2wtx,2.89,False,False,train,0.0632183908045977,0.0817610062893081
571,3f36,2.89,False,False,train,0.15625,0.1685393258426966
572,3g31,2.89,True,True,test,0.1214285714285714,0.093167701863354
573,4b35,2.89,True,False,train,0.2678571428571428,0.1941747572815534
574,4cd8,2.89,False,False,train,0.0792682926829268,0.0764705882352941
575,4gqq,2.89,True,False,train,0.1559633027522936,0.1489361702127659
576,4kzb,2.89,False,False,train,0.1834862385321101,0.1666666666666666
577,4llx,2.89,True,True,test,0.134020618556701,0.1379310344827586
578,4u5u,2.89,False,False,train,0.319672131147541,0.2608695652173913
579,4urx,2.89,False,False,train,0.1532258064516129,0.1484375
580,5aes,2.89,False,False,train,0.1185185185185185,0.125
581,5flt,2.89,True,False,train,0.3949579831932773,0.2604166666666667
582,5ngz,2.89,True,False,train,0.1743119266055046,0.2093023255813953
583,5orv,2.89,True,False,train,0.0762711864406779,0.099009900990099
584,6b7b,2.89,True,False,train,0.1909090909090909,0.2043010752688172
585,6f6s,2.89,False,False,train,0.2517482517482518,0.213235294117647
586,6mvu,2.89,False,False,train,0.1826923076923076,0.1720430107526881
587,3c2u,2.9,True,False,train,0.0529801324503311,0.0476190476190476
588,5aom,2.9,False,False,train,0.2222222222222222,0.2
589,5dv2,2.9,False,False,train,0.0833333333333333,0.1
590,1ms0,2.91,False,False,train,0.0945945945945946,0.0967741935483871
591,2ay4,2.91,False,False,train,0.2857142857142857,0.1855670103092783
592,2pri,2.91,False,False,train,0.0601503759398496,0.0901639344262295
593,4kc1,2.91,False,False,train,0.1643835616438356,0.1648351648351648
594,1eef,2.92,False,False,train,0.2057142857142857,0.1973684210526315
595,1h2k,2.92,True,False,train,0.1684210526315789,0.0696202531645569
596,1o4k,2.92,False,False,train,0.2803030303030303,0.2616822429906542
597,1p6e,2.92,False,False,train,0.0919540229885057,0.1116751269035533
598,1zp5,2.92,False,False,train,0.3115942028985507,0.225
599,2aa9,2.92,False,False,train,0.0862068965517241,0.109090909090909
600,2aay,2.92,False,False,train,0.0862068965517241,0.109090909090909
601,2fkf,2.92,False,False,train,0.0592592592592592,0.0656934306569343
602,2fw6,2.92,True,False,train,0.1568627450980392,0.0602409638554216
603,2fwp,2.92,False,False,train,0.1568627450980392,0.0602409638554216
604,2kfg,2.92,False,False,train,0.2159090909090909,0.1138014527845036
605,3alt,2.92,True,False,train,0.0441988950276243,0.0609756097560975
606,3iaf,2.92,False,False,train,0.1411042944785276,0.1376811594202898
607,3k8c,2.92,True,False,train,0.0840336134453781,0.0652173913043478
608,4ai5,2.92,True,False,train,0.1166666666666666,0.1428571428571428
609,4ef6,2.92,True,False,train,0.1538461538461538,0.1354166666666666
610,4lm3,2.92,True,False,train,0.1370967741935483,0.2519083969465648
611,4u4s,2.92,False,True,test,0.1327433628318584,0.1283783783783783
612,4x14,2.92,False,False,train,0.0618556701030927,0.05625
613,4y2q,2.92,True,False,train,0.1395348837209302,0.1512605042016806
614,4zki,2.92,False,False,train,0.0994475138121546,0.0928961748633879
615,5c0k,2.92,False,False,train,0.13,0.1204819277108433
616,5ct2,2.92,True,False,train,0.1653543307086614,0.1088435374149659
617,5x4m,2.92,False,False,train,0.3119266055045872,0.2627118644067797
618,6fv4,2.92,True,False,train,0.0816326530612244,0.0915032679738562
619,1tng,2.93,True,False,train,0.2040816326530612,0.1521739130434782
620,3ftv,2.93,False,False,train,0.2711864406779661,0.2473118279569892
621,4zv2,2.93,True,False,train,0.1149425287356321,0.0617283950617283
622,1p6d,2.94,False,False,train,0.0879120879120879,0.1073170731707317
623,2vmc,2.94,True,False,train,0.063063063063063,0.0992907801418439
624,4y62,2.95,False,False,train,0.180327868852459,0.2080536912751678
625,1f4e,2.96,True,False,train,0.2230769230769231,0.1680672268907563
626,1w1t,2.96,False,False,train,0.1241379310344827,0.1209677419354838
627,1ykp,2.96,False,False,train,0.1704545454545454,0.1794871794871795
628,2br6,2.96,False,False,train,0.0849056603773584,0.0777777777777777
629,2kdh,2.96,False,False,train,0.1173184357541899,0.1388888888888889
630,2w8j,2.96,True,False,train,0.1259259259259259,0.1043478260869565
631,3g34,2.96,True,False,train,0.1513157894736842,0.1287878787878787
632,3imc,2.96,True,False,train,0.1844660194174757,0.2583333333333333
633,3img,2.96,False,False,train,0.1844660194174757,0.2583333333333333
634,4bgy,2.96,False,False,train,0.0829493087557603,0.0714285714285714
635,4dst,2.96,True,False,train,0.2300884955752212,0.1636363636363636
636,4k3l,2.96,False,False,train,0.2446043165467626,0.1696428571428571
637,4mrg,2.96,True,False,train,0.1382113821138211,0.145631067961165
638,4owm,2.96,True,True,test,0.2117647058823529,0.1595744680851064
639,5fng,2.96,True,False,train,0.24,0.1842105263157894
640,6r9x,2.96,True,False,train,0.2419354838709677,0.1379310344827586
641,2hw2,2.97,False,False,train,0.1094890510948905,0.1383399209486166
642,4ceb,2.97,True,False,train,0.2118226600985221,0.1923076923076923
643,5flq,2.97,True,False,train,0.3879310344827586,0.2452830188679245
644,2rnw,2.98,False,False,train,0.0464037122969837,0.0377777777777777
645,3ckb,2.98,True,False,train,0.0392156862745098,0.0552763819095477
646,3djq,2.98,True,False,train,0.0892857142857142,0.0921052631578947
647,4ibc,2.98,True,False,train,0.2560975609756097,0.2450980392156862
648,5aba,2.98,True,True,test,0.1366459627329192,0.1328671328671328
649,5aqu,2.98,False,False,train,0.1510791366906475,0.1567164179104477
650,3ump,2.99,False,False,train,0.0932642487046632,0.0871794871794871
651,4a4g,2.99,False,False,train,0.109375,0.0869565217391304
652,4bps,2.99,True,False,train,0.2637362637362637,0.173076923076923
653,1ecq,3.0,True,False,train,0.1170212765957446,0.0561797752808988
654,1hqg,3.0,False,False,train,0.0918367346938775,0.0666666666666666
655,1mcz,3.0,False,False,valid,0.2083333333333333,0.1927710843373494
656,1ux7,3.0,False,False,train,0.0493827160493827,0.0625
657,1w7h,3.0,False,False,train,0.2857142857142857,0.2395833333333333
658,1wbg,3.0,False,False,train,0.2,0.2551020408163265
659,1wbo,3.0,False,False,train,0.1954022988505747,0.1627906976744186
660,1ws4,3.0,True,False,train,0.0476190476190476,0.0719424460431654
661,1yc5,3.0,False,False,train,0.1888888888888888,0.1584158415841584
662,1z9h,3.0,False,False,train,0.2846153846153846,0.224
663,1zm7,3.0,False,False,train,0.0888888888888888,0.0898203592814371
664,2f1b,3.0,False,False,train,0.1487603305785124,0.1824817518248175
665,2h2e,3.0,False,False,train,0.1085714285714285,0.1122994652406417
666,2q8h,3.0,True,False,train,0.0744680851063829,0.0597014925373134
